brand,model,size,resolution,ref_rate,res_rate,panel_type,asp_ratio,price,curved,g_sync_compat,sync
MSI,Optix AG32CQ,31.5,2560 x 1440,144.0,1.0,VA,16:9,499.99,True,False,Free Sync
ViewSonic,VA2055SM,19.5,1920 x 1080,60.0,25.0,VA,16:9,84.99,False,False,
Asus,VG258Q,24.5,1920 x 1080,144.0,1.0,TN,16:9,,False,True,Free Sync
Acer,KG271U bmiippx,27.0,2560 x 1440,75.0,1.0,TN,16:9,258.64,False,False,Free Sync
Acer,QG241Y bii,23.8,1920 x 1080,75.0,,VA,16:9,109.99,False,False,Free Sync
Acer,V227Q Abmipx,21.5,1920 x 1080,75.0,4.0,VA,16:9,119.21,False,False,Free Sync
Acer,EI272UR Pbmiiipx,27.0,2560 x 1440,144.0,4.0,VA,16:9,500.0,True,False,Free Sync Premium Pro
Asus,VS247H-P,23.6,1920 x 1080,,2.0,,16:9,114.0,False,False,
Dell,U2718Q,27.0,3840 x 2160,60.0,5.0,IPS,16:9,589.99,False,False,
Dell,U4919DW,49.0,5120 x 1440,60.0,5.0,IPS,32:9,1288.52,False,False,
BenQ,BL2420PT,23.8,2560 x 1440,60.0,5.0,IPS,16:9,229.0,False,False,
Samsung,SJ55W,34.1,3440 x 1440,75.0,4.0,VA,21:9,349.99,False,False,Free Sync
AOC,22E1H,21.5,1920 x 1080,60.0,2.0,TN,16:9,104.94,False,False,
Acer,XF250Q Bbmiiprx,24.5,1920 x 1080,144.0,1.0,TN,16:9,199.31,False,False,Free Sync
Dell,E1916HV,18.5,1366 x 768,60.0,5.0,TN,16:9,86.98,False,False,
iiyama,G-MASTER GB2760HSU-B1,27.0,1920 x 1080,144.0,1.0,TN,16:9,397.38,False,False,Free Sync
HP,D2W67A8#ABA,19.0,1280 x 1024,60.0,5.0,TN,5:4,114.99,False,False,
ViewSonic,VA2719-2K-SMHD,27.0,2560 x 1440,60.0,14.0,IPS,16:9,219.99,False,False,
Dell,U2720Q,27.0,3840 x 2160,60.0,5.0,IPS,16:9,529.0,False,False,
Asus,VE248H,24.0,1920 x 1080,,2.0,,16:9,115.99,False,False,
ViewSonic,XG2402,24.0,1920 x 1080,144.0,1.0,TN,16:9,239.99,False,False,Free Sync
Acer,EB321HQU Cbidpx,31.5,2560 x 1440,60.0,4.0,IPS,16:9,244.98,False,False,
BenQ,ZOWIE XL2746S,27.0,1920 x 1080,240.0,,TN,16:9,649.0,False,True,Free Sync
Asus,ROG Strix XG32VQ,31.5,2560 x 1440,144.0,4.0,VA,16:9,689.95,True,False,Free Sync
VIOTEK,GFV27DAB,27.0,2560 x 1440,144.0,,VA,16:9,,False,True,Free Sync
AOC,Agon AG493UCX,49.0,5120 x 1440,120.0,,VA,32:9,937.99,False,False,Free Sync Premium Pro
Acer,K242HQL bid,23.6,1920 x 1080,60.0,5.0,VA,16:9,99.99,False,False,
Acer,XB253Q Gpbmiiprzx,24.5,1920 x 1080,144.0,,IPS,16:9,279.99,False,True,Free Sync
Dell,SE2419HR,23.8,1920 x 1080,75.0,4.0,IPS,16:9,132.08,False,False,Free Sync
Asus,ProArt Display PA248QV,24.1,1920 x 1200,60.0,5.0,IPS,16:10,189.99,False,False,Free Sync
Planar,PL1910MW,19.0,1440 x 900,,5.0,,16:10,,False,False,
BenQ,PD3200U,32.0,3840 x 2160,60.0,4.0,IPS,16:9,699.0,False,False,
Philips,243V7QJAB,23.8,1920 x 1080,60.0,4.0,IPS,16:9,134.98,False,False,
Dell,S2419HGF,24.0,1920 x 1080,144.0,1.0,TN,16:9,319.99,False,True,Free Sync
iiyama,G-Master GB3466WQSU-B1,34.0,3440 x 1440,144.0,,VA,21:9,,True,False,Free Sync Premium Pro
Asus,ROG SWIFT PG278QR,27.0,2560 x 1440,165.0,1.0,TN,16:9,,False,False,G sync
Acer,HA270 Abi,27.0,1920 x 1080,75.0,4.0,IPS,16:9,129.99,False,False,Free Sync
LG,29WK600-W,29.0,2560 x 1080,75.0,5.0,IPS,21:9,295.08,False,False,Free Sync
Lenovo,66A1GCCBUS,34.0,3440 x 1440,144.0,,VA,21:9,399.99,False,False,Free Sync
LG,34BK95U-W,34.0,5120 x 2160,75.0,,IPS,64:27,1099.0,False,False,
Asus,ROG SWIFT PG278Q,27.0,2560 x 1440,144.0,1.0,TN,16:9,,False,False,G sync
Asus,VP248QG,24.0,1920 x 1080,75.0,1.0,TN,16:9,169.44,False,False,Free Sync
ViewSonic,VX2776-4K-MHD,27.0,3840 x 2160,,4.0,IPS,16:9,329.99,False,False,
Gigabyte,AORUS CV27F,27.0,1920 x 1080,165.0,1.0,VA,16:9,,False,False,Free Sync Premium Pro
MSI,Optix MAG27CQ,27.0,2560 x 1440,144.0,1.0,VA,16:9,459.94,False,False,Free Sync
Asus,VA24DQ,23.8,1920 x 1080,75.0,,IPS,16:9,119.0,False,False,Free Sync
Lenovo,Y27gq-25,27.0,2560 x 1440,240.0,0.5,TN,16:9,,False,False,G sync
Acer,SB230 Bbix,23.0,1920 x 1080,75.0,,IPS,16:9,109.99,False,False,Free Sync
Asus,ROG Strix XG43VQ,43.4,3840 x 1200,120.0,,VA,16:5,714.99,False,False,Free Sync Premium Pro
Dell,U3415W,34.0,3440 x 1440,60.0,5.0,IPS,21:9,599.99,False,False,
Samsung,CR500,26.9,1920 x 1080,60.0,4.0,VA,16:9,149.99,True,False,Free Sync
AOC,G2460PF,24.0,1920 x 1080,144.0,1.0,TN,16:9,560.0,False,False,Free Sync
Sceptre,C275W-1920RN,27.0,1920 x 1080,75.0,8.0,VA,16:9,,True,False,
Acer,Predator XB273K Pbmiphzx,27.0,3840 x 2160,144.0,4.0,IPS,16:9,,False,False,G sync
Lenovo,ThinkVision T27q-20,27.0,2560 x 1440,60.0,4.0,IPS,16:9,223.0,False,False,
AOC,Q3279VWFD8,31.5,2560 x 1440,75.0,4.0,IPS,16:9,361.0,False,False,Free Sync
Dell,SE2216H,21.5,1920 x 1080,60.0,12.0,IPS,16:9,109.99,False,False,
Asus,VS239H-P,23.0,1920 x 1080,,5.0,IPS,16:9,119.99,False,False,
Sceptre,C248B-144R,24.0,1920 x 1080,144.0,3.0,VA,16:9,252.99,False,False,Free Sync
Acer,XZ342CK Pbmiiphx,34.0,3440 x 1440,144.0,,VA,21:9,1216.74,False,False,Free Sync Premium
Acer,Nitro VG270U,27.0,2560 x 1440,75.0,1.0,IPS,16:9,,False,False,Free Sync
LG,34WN80C-B,34.0,3440 x 1440,60.0,5.0,IPS,21:9,699.99,True,False,
Acer,K222HQL,21.5,1920 x 1080,60.0,5.0,TN,16:9,129.94,False,False,
Asus,ROG SWIFT PG348Q,34.0,3440 x 1440,100.0,5.0,IPS,21:9,,False,False,G sync
VIOTEK,GN24CW,24.0,1920 x 1080,144.0,3.0,VA,16:9,,True,False,Free Sync
Philips,276E9QDSB,27.0,1920 x 1080,75.0,4.0,IPS,16:9,149.99,False,False,Free Sync
Asus,VP278QGL,27.0,1920 x 1080,75.0,1.0,TN,16:9,169.99,False,False,Free Sync
AOC,E2470SWH,23.6,1920 x 1080,60.0,1.0,TN,16:9,294.0,False,False,
Samsung,C34F791,34.0,3440 x 1440,100.0,4.0,VA,21:9,1920.05,False,False,Free Sync
Samsung,LC24FG73,23.5,1920 x 1080,144.0,1.0,VA,16:9,,False,False,Free Sync
MSI,Optix MAG271C,27.0,1920 x 1080,144.0,1.0,VA,16:9,,True,False,Free Sync
ViewSonic,XG2401,23.6,1920 x 1080,144.0,1.0,TN,16:9,,False,False,Free Sync
Asus,VE278H,27.0,1920 x 1080,,2.0,,16:9,159.0,False,False,
LG,27GL63T-B,27.0,1920 x 1080,144.0,5.0,IPS,16:9,616.47,False,True,Free Sync
LG,49BL95C-W,49.0,5120 x 1440,60.0,5.0,IPS,32:9,1185.94,False,False,Free Sync
Pixio,PX277,27.0,2560 x 1440,144.0,4.0,IPS,16:9,,False,False,
LG,32QK500-C,32.0,2560 x 1440,75.0,5.0,IPS,16:9,249.99,False,False,Free Sync
LG,24BK400H-B,24.0,1920 x 1080,75.0,1.0,TN,16:9,158.99,False,False,Free Sync
BenQ,EX3501R,35.0,3440 x 1440,100.0,4.0,VA,21:9,599.99,False,False,Free Sync
Acer,VG270U bmiipx,27.0,2560 x 1440,75.0,,IPS,16:9,234.98,False,False,Free Sync
Asus,TUF Gaming VG35VQ,35.0,3440 x 1440,100.0,,VA,21:9,576.11,True,False,Free Sync
AOC,G2460VQ6,24.0,1920 x 1080,75.0,1.0,TN,16:9,314.51,False,False,Free Sync
Gigabyte,AORUS KD25F,24.5,1920 x 1080,240.0,,TN,16:9,,False,False,Free Sync
Samsung,S24F350FH,23.5,1920 x 1080,60.0,4.0,PLS,16:9,,False,False,
LG,27UD58-B,27.0,3840 x 2160,60.0,5.0,IPS,16:9,359.94,False,False,Free Sync
HP,24yh,23.8,1920 x 1080,60.0,5.0,,16:9,109.99,False,False,
LG,38CB99-W,38.0,3840 x 1600,75.0,5.0,IPS,12:5,3320.08,True,False,Free Sync
Asus,VS248H-P,24.0,1920 x 1080,,2.0,,16:9,119.99,False,False,
BenQ,PD2700Q,27.0,2560 x 1440,60.0,4.0,IPS,16:9,299.0,False,False,
AOC,24B1XHS,23.8,1920 x 1080,60.0,7.0,IPS,16:9,89.99,False,False,
Asus,VP228H,21.5,1920 x 1080,60.0,1.0,TN,16:9,,False,False,
Dell,AW3418DW,34.1,3440 x 1440,120.0,4.0,IPS,21:9,,False,False,G sync
Westinghouse,WC34DX9019,34.0,3440 x 1440,100.0,,VA,21:9,337.98,True,False,Free Sync
Acer,K242HL Dbid,24.0,1920 x 1080,60.0,1.0,TN,16:9,124.98,False,False,
MSI,Prestige PS341WU,34.0,5120 x 2160,60.0,8.0,IPS,64:27,929.99,False,False,
Sceptre,E248W-1920,24.0,1920 x 1080,60.0,5.0,,16:9,106.38,False,False,
Acer,XB241H bmipr,24.0,1920 x 1080,180.0,1.0,TN,16:9,369.99,False,False,G sync
Dell,S2716DGR,27.0,2560 x 1440,144.0,1.0,TN,16:9,1005.89,False,False,G sync
Sceptre,E225W-1920,22.0,1920 x 1080,60.0,5.0,TN,16:9,99.99,False,False,
AOC,24B1XH,23.8,1920 x 1080,60.0,7.0,IPS,16:9,213.55,False,False,
ViewSonic,VX3276-4K-MHD,31.5,3840 x 2160,60.0,3.0,VA,16:9,379.99,False,False,
Acer,XF270H Bbmiiprzx,27.0,1920 x 1080,144.0,1.0,TN,16:9,,False,False,Free Sync
iiyama,GB3461WQSU-B1,34.0,3440 x 1440,144.0,,IPS,21:9,,False,False,Free Sync Premium
Dell,U2419H,24.0,1920 x 1080,60.0,5.0,IPS,16:9,224.99,False,False,
BenQ,ZOWIE XL2731,27.0,1920 x 1080,144.0,1.0,TN,16:9,265.26,False,False,Free Sync
Sceptre,E248W-FPT,23.8,1920 x 1080,75.0,5.0,IPS,16:9,119.97,False,False,
Acer,KG251Q bmiix,24.5,1920 x 1080,75.0,1.0,TN,16:9,152.06,False,False,Free Sync
Asus,ROG SWIFT PG248Q,24.0,1920 x 1080,180.0,1.0,TN,16:9,,False,False,G sync
AOC,24B1H,23.6,1920 x 1080,60.0,5.0,VA,16:9,99.99,False,False,
ViewEra,V158HB,15.0,1024 x 768,60.0,8.0,TN,4:3,198.99,False,False,
Asus,VA249HE,23.8,1920 x 1080,60.0,5.0,VA,16:9,94.98,False,False,
Gigabyte,AORUS AD27QD-SA,27.0,2560 x 1440,144.0,1.0,IPS,16:9,,False,True,Free Sync Premium
Acer,G257HL BMIDX,25.0,1920 x 1080,60.0,4.0,IPS,16:9,124.98,False,False,
Acer,KG271 Cbmidpx,27.0,1920 x 1080,144.0,1.0,TN,16:9,249.99,False,False,Free Sync
Dell,UltraSharp U3419W,34.1,3440 x 1440,60.0,5.0,IPS,21:9,699.0,True,False,
Dell,U2719D,27.0,2560 x 1440,60.0,5.0,IPS,16:9,369.99,False,False,
iiyama,G-MASTER BLACK HAWK,27.0,1920 x 1080,75.0,1.0,TN,16:9,287.62,False,False,Free Sync
Philips,276E8VJSB,27.0,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,
Acer,Z35 bmiphz,35.0,2560 x 1080,200.0,4.0,VA,21:9,699.99,True,False,G sync
Asus,VP247QG,23.6,1920 x 1080,75.0,1.0,TN,16:9,139.99,False,False,Free Sync
Pixio,PX7P,27.0,2560 x 1440,165.0,4.0,IPS,16:9,409.94,False,False,Free Sync
Acer,V206HQLAbd,19.5,1600 x 900,60.0,5.0,TN,16:9,,False,False,
BenQ,XL2740,27.0,1920 x 1080,240.0,1.0,TN,16:9,549.0,False,True,
Philips,246E9QJAB/00,23.8,1920 x 1080,75.0,4.0,IPS,16:9,,False,False,Free Sync
Eizo,FG2421-BK,23.5,1920 x 1080,240.0,1.0,,16:9,1500.0,False,False,
Dell,U2415,24.1,1920 x 1200,60.0,6.0,IPS,16:10,239.0,False,False,
LG,27UK850-W,27.0,3840 x 2160,60.0,5.0,IPS,16:9,449.99,False,False,Free Sync
Samsung,C27FG73,27.0,1920 x 1080,144.0,1.0,VA,16:9,,True,False,Free Sync
Asus,ProArt PA32UCX,32.0,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,Free Sync
LG,27UL650-W,27.0,3840 x 2160,60.0,5.0,IPS,16:9,346.99,False,False,Free Sync
Asus,VE228H,21.5,1920 x 1080,,5.0,,16:9,99.99,False,False,
Dell,D2719HGF,27.0,1920 x 1080,144.0,2.0,TN,16:9,,False,False,Free Sync
AOC,24V2Q,23.8,1920 x 1080,75.0,5.0,IPS,16:9,252.26,False,False,Free Sync
LG,24MK400H,23.5,1920 x 1080,75.0,1.0,TN,16:9,,False,False,Free Sync
VIOTEK,GNV29CB,29.0,2560 x 1080,120.0,5.0,VA,21:9,,False,True,Free Sync
Asus,ROG SWIFT PG349Q,34.0,3440 x 1440,120.0,,IPS,21:9,,True,False,G sync
Lenovo,C22-10,21.5,1920 x 1080,60.0,5.0,TN,16:9,109.94,False,False,
BenQ,EW3270U,31.5,3840 x 2160,60.0,4.0,VA,16:9,449.99,False,False,Free Sync
Samsung,LU28R550UQUXEN,28.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,Free Sync
HP,2XN60AA#ABA,23.8,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,Free Sync
Acer,Nitro VG252Q P,24.5,1920 x 1080,144.0,,IPS,16:9,,False,True,Free Sync
Dell,S2721DS,27.0,2560 x 1440,75.0,4.0,IPS,16:9,359.94,False,False,Free Sync
Dell,SE2219H,22.0,1920 x 1080,60.0,5.0,IPS,16:9,129.94,False,False,
Asus,ROG Swift PG27VQ,27.0,2560 x 1440,165.0,1.0,TN,16:9,,True,False,G sync
Acer,Nitro XV273 Xbmiiprzx,27.0,1920 x 1080,240.0,,IPS,16:9,496.76,False,True,Free Sync
Dell,UltraSharp U2520D,25.0,2560 x 1440,60.0,5.0,IPS,16:9,365.99,False,False,
Dell,U3219Q,31.5,3840 x 2160,60.0,5.0,IPS,16:9,754.85,False,False,
Asus,ProArt PA329C,32.0,3840 x 2160,60.0,5.0,IPS,16:9,1093.11,False,False,
Monoprice,Zero-G,27.0,2560 x 1440,144.0,,TN,16:9,,False,False,Free Sync
ViewSonic,VX2457-MHD,23.6,1920 x 1080,75.0,2.0,TN,16:9,129.99,False,False,Free Sync
AOC,AG241QX,23.8,2560 x 1440,144.0,1.0,TN,16:9,,False,True,Free Sync Premium
Asus,MG278Q,27.0,2560 x 1440,144.0,1.0,TN,16:9,899.0,False,True,Free Sync
AOC,G2260VWQ6,21.5,1920 x 1080,75.0,1.0,TN,16:9,,False,False,Free Sync
Acer,ED7,34.0,3440 x 1440,100.0,4.0,VA,21:9,499.99,True,False,Free Sync
Acer,Predator X34P,34.0,3440 x 1440,120.0,4.0,IPS,21:9,,True,False,G sync
AOC,E2260SWDN,21.5,1920 x 1080,60.0,5.0,,16:9,93.98,False,False,
Asus,ROG STRIX XG27VQ,27.0,1920 x 1080,144.0,4.0,VA,16:9,,True,False,Free Sync
AOC,U2879VF,28.0,3840 x 2160,60.0,1.0,TN,16:9,414.67,False,False,Free Sync
Acer,XF270HU Cbmiiprx,27.0,2560 x 1440,144.0,1.0,TN,16:9,520.0,False,False,Free Sync
Acer,XB273U GSbmiiprzx,27.0,2560 x 1440,165.0,,IPS,16:9,499.0,False,True,Free Sync
Philips,275E1S/00,27.0,2560 x 1440,75.0,4.0,IPS,16:9,,False,False,Free Sync
AOC,E970SWN,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
LG,29UM69G-B,29.0,2560 x 1080,75.0,5.0,IPS,21:9,315.99,False,False,Free Sync
Acer,CB282K smiiprx,28.0,3840 x 2160,60.0,,IPS,16:9,305.99,False,False,Free Sync
BenQ,RL2455HM,24.0,1920 x 1080,60.0,1.0,TN,16:9,,False,False,
LG,27UL550-W,27.0,3840 x 2160,60.0,5.0,IPS,16:9,299.0,False,False,Free Sync
ViewSonic,VX3276-2K-MHD,32.0,2560 x 1440,60.0,8.0,IPS,16:9,269.99,False,False,
BenQ,EX3203R,31.5,2560 x 1440,144.0,4.0,VA,16:9,449.99,True,False,Free Sync Premium Pro
Sceptre,E325W-2560AD,32.0,2560 x 1440,85.0,6.0,VA,16:9,249.97,False,False,Free Sync
Asus,VZ249HE,23.8,1920 x 1080,60.0,5.0,IPS,16:9,129.0,False,False,
LG,27UL600-W,27.0,3840 x 2160,60.0,5.0,IPS,16:9,449.0,False,False,Free Sync
Acer,KG271U Abmiipx,27.0,2560 x 1440,144.0,1.0,TN,16:9,,False,False,Free Sync
LG,32ML600M-B,32.0,1920 x 1080,75.0,5.0,IPS,16:9,259.94,False,False,
LG,43UN700-B,43.0,3840 x 2160,60.0,8.0,IPS,16:9,569.0,False,False,
VIOTEK,SUW49DA,49.0,5120 x 1440,120.0,8.0,VA,32:9,939.99,False,False,Free Sync
Asus,PB278Q,27.0,2560 x 1440,60.0,5.0,IPS,16:9,,False,False,
Asus,ROG SWIFT PG279QZ,27.0,2560 x 1440,165.0,4.0,IPS,16:9,,False,False,G sync
ViewSonic,ELITE XG270QC,27.0,2560 x 1440,165.0,3.0,VA,16:9,429.99,False,False,Free Sync Premium Pro
Samsung,LS27F354FHNXZA,27.0,1920 x 1080,60.0,4.0,PLS,16:9,164.98,False,False,Free Sync
AOC,AG251FZ,24.5,1920 x 1080,240.0,1.0,TN,16:9,685.88,False,False,Free Sync
LG,27MK400H-B,27.0,1920 x 1080,60.0,2.0,TN,16:9,146.99,False,False,Free Sync
HP,Omen 27,27.0,2560 x 1440,165.0,1.0,TN,16:9,654.0,False,False,G sync
ViewSonic,VP2768-4K,27.0,3840 x 2160,,7.0,IPS,16:9,449.99,False,False,
MSI,Optix MAG161V,15.6,1920 x 1080,60.0,,IPS,16:9,199.99,False,False,
Acer,KG241Q bmiix,23.6,1920 x 1080,75.0,1.0,TN,16:9,,False,False,Free Sync
Dell,SE2417HG,23.6,1920 x 1080,60.0,1.0,TN,16:9,189.99,False,False,
Philips,273V7QJAB,27.0,1920 x 1080,60.0,4.0,IPS,16:9,149.99,False,False,
Asus,VP348QGL,34.0,3440 x 1440,75.0,4.0,VA,21:9,439.0,False,False,Free Sync
MSI,Optix MAG24C,23.6,1920 x 1080,144.0,1.0,VA,16:9,,True,False,Free Sync
Acer,KG221Q,21.5,1920 x 1080,75.0,1.0,TN,16:9,,False,False,Free Sync
Samsung,C27F591,27.0,1920 x 1080,60.0,4.0,VA,16:9,249.99,False,False,Free Sync
LG,34UC79G-B,34.0,2560 x 1080,144.0,5.0,IPS,21:9,1817.23,True,False,Free Sync
Acer,Predator XN253Q Xbmiprzx,24.5,1920 x 1080,240.0,1.0,TN,16:9,,False,False,G sync
Acer,VG270 bmiix,27.0,1920 x 1080,75.0,,IPS,16:9,174.0,False,False,Free Sync
AOC,20E1H,19.5,1600 x 900,60.0,5.0,TN,16:9,85.98,False,False,
Samsung,S24E650PL,23.6,1920 x 1080,60.0,4.0,PLS,16:9,179.99,False,False,
Acer,KG251QF,24.5,1920 x 1080,144.0,1.0,TN,16:9,,False,False,Free Sync
Samsung,LC43J890DKNXZA,43.0,3840 x 1200,120.0,5.0,VA,16:5,749.99,True,False,
Deco Gear,VIEW101,35.0,2560 x 1080,144.0,4.0,VA,21:9,299.99,False,False,Free Sync
AOPEN,32HC1QUR Pbidpx,31.5,2560 x 1440,144.0,,VA,16:9,299.99,False,False,Free Sync
LG,34GK950G-B,34.0,3440 x 1440,120.0,1.0,IPS,21:9,1199.9,True,False,G sync
MSI,Optix MAG322CR,31.5,1920 x 1080,180.0,,VA,16:9,374.0,True,False,Free Sync
Asus,VP248QGL,24.0,1920 x 1080,75.0,1.0,TN,16:9,274.42,False,False,Free Sync
HP,F4M97A8#ABA,17.0,1280 x 1024,60.0,5.0,TN,5:4,76.98,False,False,
LG,34UC98,34.0,3440 x 1440,60.0,5.0,IPS,21:9,2598.9,True,False,
MSI,Optix MPG27CQ,27.0,2560 x 1440,144.0,1.0,VA,16:9,,True,False,Free Sync
HP,OMEN 25,24.5,1920 x 1080,144.0,1.0,TN,16:9,,False,False,Free Sync
Acer,VW237Q,22.5,1920 x 1200,60.0,4.0,IPS,16:10,108.99,False,False,Free Sync
BenQ,XL2430,24.0,1920 x 1080,144.0,1.0,TN,16:9,,False,False,
Dell,Alienware AW3418HW,34.1,2560 x 1080,120.0,4.0,IPS,21:9,,True,False,G sync
Asus,ProArt PA34VC,34.0,3440 x 1440,100.0,5.0,IPS,21:9,947.99,True,False,Free Sync
LG,32UL950-W,32.0,3840 x 2160,60.0,5.0,IPS,16:9,1154.99,False,False,Free Sync
Acer,KG271B,27.0,1920 x 1080,240.0,1.0,TN,16:9,,False,False,Free Sync
VIOTEK,GNV34CB,34.0,2560 x 1080,100.0,8.0,VA,21:9,299.99,True,False,Free Sync
Dell,P2219H,21.5,1920 x 1080,60.0,5.0,IPS,16:9,154.88,False,False,
Acer,ED242QR Abidpx,23.6,1920 x 1080,144.0,4.0,VA,16:9,295.83,True,False,Free Sync
Dell,SE2717H,27.0,1920 x 1080,75.0,6.0,IPS,16:9,361.86,False,False,Free Sync
Samsung,890 LC34H890WGNXGO,34.0,3440 x 1440,100.0,4.0,VA,21:9,590.0,True,False,Free Sync
MSI,Optix MAG321CURV,31.5,3840 x 2160,60.0,4.0,VA,16:9,,True,False,
Samsung,LS34J550WQUXEN,34.1,3440 x 1440,60.0,4.0,VA,21:9,,False,False,Free Sync
HP,27fh,27.0,1920 x 1080,,5.0,IPS,16:9,,False,False,Free Sync
Acer,VG240Y Sbmiipx,23.8,1920 x 1080,165.0,2.0,IPS,16:9,,False,False,Free Sync
Samsung,LC27F396FHNXZA,27.0,1920 x 1080,60.0,4.0,VA,16:9,,True,False,Free Sync
Acer,XB273K Sbmiprzx,27.0,3840 x 2160,144.0,4.0,IPS,16:9,1198.88,False,False,G sync
ViewSonic,XG2530,25.0,1920 x 1080,240.0,1.0,TN,16:9,289.99,False,False,Free Sync
Asus,VE248Q,24.0,1920 x 1080,,2.0,,16:9,129.98,False,False,
Acer,CB272 bmiprx,27.0,1920 x 1080,75.0,,IPS,16:9,239.99,False,False,Free Sync
Dell,E2016HV,19.5,1600 x 900,60.0,5.0,TN,16:9,92.05,False,False,
Nixeus,NX-EDG34S,34.0,3440 x 1440,144.0,4.0,VA,21:9,549.99,True,False,Free Sync Premium
Samsung,LU32J590UQUXEN,32.0,3840 x 2160,60.0,4.0,VA,16:9,833.0,False,False,Free Sync
Samsung,G7 LC32T550FDNXZA,31.5,1920 x 1080,75.0,4.0,VA,16:9,219.99,True,False,Free Sync
ViewSonic,VX2758-C-MH,27.0,1920 x 1080,144.0,5.0,VA,16:9,239.94,True,False,Free Sync
Asus,VC239H,23.0,1920 x 1080,60.0,5.0,IPS,16:9,349.0,False,False,
HP,27es,27.0,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
LG,32GK650G-B,32.0,2560 x 1440,165.0,5.0,VA,16:9,599.0,False,False,G sync
Acer,ET322QK wmiipx,31.5,3840 x 2160,60.0,4.0,VA,16:9,354.98,False,False,Free Sync
Dell,P2418D,24.0,2560 x 1440,60.0,5.0,IPS,16:9,399.0,False,False,
ViewSonic,VX2478-SMHD,23.8,2560 x 1440,60.0,4.0,IPS,16:9,229.99,False,False,
Acer,EB321HQ Abi,31.5,1920 x 1080,60.0,4.0,IPS,16:9,261.12,False,False,
LG,Neo Blade III,24.0,1920 x 1080,60.0,5.0,IPS,16:9,199.99,False,False,
MSI,Optix MAG27C,27.0,1920 x 1080,144.0,1.0,VA,16:9,,True,False,Free Sync
Acer,ET322QU,31.5,2560 x 1440,75.0,4.0,IPS,16:9,274.99,False,False,Free Sync
Asus,VE247H,23.6,1920 x 1080,,2.0,,16:9,119.99,False,False,
Samsung,CR500,27.0,1920 x 1080,60.0,4.0,VA,16:9,,True,False,Free Sync
Asus,VN279QL,27.0,1920 x 1080,,5.0,TN,16:9,209.0,False,False,
Acer,Nitro VG270K,27.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,Free Sync
Samsung,C27JG50,27.0,2560 x 1440,144.0,4.0,VA,16:9,,True,False,
Asus,MG279Q,27.0,2560 x 1440,144.0,4.0,IPS,16:9,,False,False,Free Sync
ViewSonic,VX2252MH,21.5,1920 x 1080,60.0,2.0,TN,16:9,107.99,False,False,
iiyama,G-MASTER GB2560HSU-B1,24.5,1920 x 1080,144.0,1.0,TN,16:9,340.0,False,False,Free Sync
VIOTEK,NB32CB,32.0,1920 x 1080,75.0,5.0,VA,16:9,189.99,True,False,Free Sync
BenQ,Zowie RL2455S,24.0,1920 x 1080,75.0,1.0,TN,16:9,,False,False,
LG,32UK550-B,31.5,3840 x 2160,60.0,4.0,VA,16:9,319.95,False,False,Free Sync
Asus,PB277Q,27.0,2560 x 1440,75.0,1.0,TN,16:9,,False,False,
AOC,27G2E5,27.0,1920 x 1080,75.0,,IPS,16:9,,False,False,Free Sync
VIOTEK,GN27DW,27.0,2560 x 1440,144.0,5.0,VA,16:9,,True,False,Free Sync
Dell,P2719HC,27.0,1920 x 1080,60.0,5.0,IPS,16:9,299.99,False,False,
VIOTEK,GN32DB,32.0,2560 x 1440,144.0,4.0,VA,16:9,,True,False,Free Sync
Asus,VS248HR,24.0,1920 x 1080,60.0,1.0,TN,16:9,,False,False,
Acer,XF270HU,27.0,2560 x 1440,144.0,4.0,IPS,16:9,,False,False,Free Sync
Dell,U2412M,24.0,1920 x 1200,60.0,8.0,IPS,16:10,289.99,False,False,
LG,27BK430H-B,27.0,1920 x 1080,75.0,5.0,IPS,16:9,169.99,False,False,Free Sync
Samsung,LS24H851QFNXZA,23.8,2560 x 1440,60.0,5.0,PLS,16:9,280.34,False,False,Free Sync
Lenovo,D24f-10,23.6,1920 x 1080,144.0,1.0,TN,16:9,180.99,False,False,
AOC,G2590PX,24.5,1920 x 1080,144.0,1.0,TN,16:9,366.67,False,True,Free Sync Premium
MSI,Optix MAG322CQRV,31.5,2560 x 1440,144.0,1.0,VA,16:9,,True,False,Free Sync
Acer,H236HLbid,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,34WK95U,34.0,5120 x 2160,60.0,5.0,IPS,64:27,1499.97,False,False,
Dell,U2414H,23.8,1920 x 1080,60.0,8.0,IPS,16:9,412.35,False,False,
Acer,XB273U GXbmiipruzx,27.0,2560 x 1440,240.0,1.0,IPS,16:9,,False,True,
Monoprice,127772,32.0,3840 x 2160,60.0,2.0,IPS,16:9,349.99,False,False,Free Sync
Lenovo,Q24i-10,23.8,1920 x 1080,60.0,4.0,IPS,16:9,99.99,False,False,
Acer,V227Q bi,21.5,1920 x 1080,75.0,4.0,IPS,16:9,124.94,False,False,
